age,annual_income,num_bank_accounts,num_credit_cards,interest_rate,num_loans,delay_from_due_date_days,num_delayed_payments,credit_card_utilization,credit_history_age_months,outstanding_debt,debt_to_income_ratio,credit_score_class
28,41321.65,7,5,26.37,6,9,1,0.777,47,6681.55,16.17,0
58,135205.28,7,7,22.39,3,4,3,0.6847,268,31327.28,23.17,2
20,116247.0,9,1,10.16,3,10,4,0.4532,176,17002.34,14.63,2
45,137610.85,8,7,12.85,6,7,3,0.3304,213,4202.99,3.05,2
46,117426.57,6,11,19.89,5,5,4,0.9167,320,11836.99,10.08,2
26,95615.97,6,8,17.55,4,4,1,0.1753,54,16798.22,17.57,1
20,103307.92,5,8,28.36,2,0,1,0.0894,65,553.02,0.54,2
42,135032.27,1,9,27.03,7,10,3,0.0582,11,1310.46,0.97,1
51,93138.91,9,6,22.24,6,2,5,0.7475,153,2132.12,2.29,1
29,100372.83,9,6,29.67,3,4,6,0.101,292,18927.11,18.86,2
59,36124.36,9,2,21.88,2,0,2,0.5348,216,11895.87,32.93,1
26,78979.36,8,3,33.93,1,13,4,0.3806,155,31280.02,39.61,0
32,111713.61,3,4,11.52,3,11,2,0.1822,90,19661.34,17.6,1
57,51577.26,1,4,26.42,2,3,2,0.7165,165,26644.39,51.66,0
42,42304.31,8,8,16.1,1,4,1,0.0995,52,24112.23,57.0,0
22,57366.62,7,1,13.37,5,6,3,0.3366,167,18307.16,31.91,1
28,47602.58,5,10,10.41,4,1,8,0.556,160,26116.27,54.86,0
51,44013.21,7,4,21.58,3,1,6,0.4122,235,19155.76,43.52,1
41,72354.86,4,11,11.46,4,5,2,0.2832,305,13613.88,18.82,2
32,137558.2,9,11,11.01,1,0,2,0.8834,163,15366.01,11.17,2
55,83453.05,2,11,34.72,4,3,1,0.8879,166,29379.85,35.21,0
25,40369.25,9,4,29.05,4,3,2,0.4245,252,19801.92,49.05,0
22,25391.18,9,1,27.45,6,2,2,0.4044,61,13329.91,52.5,0
65,108981.08,5,3,28.82,0,1,5,0.3266,156,6455.06,5.92,1
43,66677.83,1,5,34.07,1,2,2,0.8202,304,17438.45,26.15,1
35,125947.18,7,6,22.2,4,2,6,0.5611,59,8983.66,7.13,0
23,104033.95,4,9,11.61,7,3,2,0.1306,228,33454.18,32.16,2
54,122492.6,9,9,30.87,2,5,3,0.818,259,17286.18,14.11,1
65,51712.72,6,9,27.28,1,17,5,0.5314,73,511.4,0.99,0
30,108468.45,3,11,17.43,0,0,6,0.424,58,3432.13,3.16,0
45,50648.37,6,1,19.21,3,10,2,0.3541,250,10094.49,19.93,1
22,141774.24,6,9,17.34,5,1,2,0.1395,45,3407.27,2.4,2
30,100910.53,5,8,32.9,4,4,3,0.911,347,31309.89,31.03,1
34,58809.09,2,2,15.31,2,3,3,0.7171,356,29931.43,50.9,2
67,51384.1,2,11,33.9,0,4,2,0.1686,143,33985.98,66.14,0
57,40775.09,7,1,32.31,1,6,1,0.5101,271,24785.0,60.78,0
62,108776.53,2,1,23.92,5,2,2,0.55,143,22662.17,20.83,1
49,44526.61,6,6,22.39,5,1,4,0.2011,297,32337.68,72.63,1
46,95365.94,5,9,16.1,7,9,1,0.4345,215,33134.48,34.74,1
68,50725.73,4,7,5.55,4,1,3,0.6312,177,30736.58,60.59,1
20,104365.81,7,5,8.83,0,0,6,0.3056,190,30179.25,28.92,2
57,125016.86,8,11,27.63,0,0,5,0.3484,304,23575.27,18.86,2
51,120033.41,4,2,19.15,2,1,7,0.1598,245,255.89,0.21,2
57,117714.93,1,1,9.5,3,3,6,0.4219,216,15147.19,12.87,1
44,40342.52,1,2,12.92,3,3,3,0.5755,156,22321.06,55.33,0
30,26931.97,1,1,33.44,6,1,4,0.1549,129,19240.03,71.44,0
62,109358.09,1,3,16.01,3,0,1,0.6033,54,28775.21,26.31,0
50,64726.87,5,6,32.23,6,6,2,0.408,129,28697.8,44.34,0
23,73366.74,4,8,14.14,5,7,2,0.6604,73,21034.13,28.67,0
41,19205.13,9,3,21.3,5,30,7,0.3334,236,965.39,5.03,0
36,50042.82,3,10,5.61,7,11,7,0.5616,351,13052.68,26.08,1
33,19546.31,7,9,20.66,1,13,2,0.6015,14,8162.82,41.76,0
57,133690.08,8,10,24.11,5,8,5,0.6715,271,11989.83,8.97,1
45,47858.55,6,5,12.03,5,4,4,0.7312,130,21681.78,45.3,0
50,90240.52,1,7,22.37,0,0,5,0.1727,326,2512.87,2.78,2
65,20262.21,8,8,24.42,1,4,2,0.9187,117,974.02,4.81,0
58,105024.4,3,3,25.61,0,0,2,0.8093,333,15403.18,14.67,2
30,58608.69,8,2,28.29,2,10,0,0.5561,335,27816.37,47.46,1
60,136219.09,4,2,14.34,6,3,3,0.8513,59,1268.31,0.93,1
62,134895.96,8,5,22.03,6,5,3,0.3942,94,29746.89,22.05,1
42,58914.23,1,1,34.45,2,0,3,0.0809,100,13559.01,23.01,1
59,136629.72,3,2,31.94,6,3,5,0.7043,255,4314.59,3.16,1
53,149481.29,6,9,33.58,1,1,4,0.899,322,19948.92,13.35,1
44,126431.11,9,7,16.58,1,1,3,0.1957,171,33342.15,26.37,2
55,129057.63,2,6,28.61,5,2,3,0.6295,232,19079.45,14.78,2
24,48616.18,1,9,23.6,6,0,4,0.7821,141,24094.89,49.56,0
22,92854.82,3,7,7.48,2,3,4,0.8646,70,28611.46,30.81,0
60,24079.55,4,11,29.72,4,3,2,0.2989,10,28017.04,116.35,0
62,27813.92,5,5,25.31,3,9,3,0.1659,125,2744.53,9.87,1
68,149850.5,3,9,10.97,5,2,6,0.2731,224,25986.64,17.34,2
48,59096.3,2,6,7.39,3,2,3,0.5699,48,33240.84,56.25,0
40,116004.83,2,6,30.11,2,26,1,0.8769,193,24582.7,21.19,0
59,123899.78,7,11,7.37,6,4,3,0.5743,31,29308.21,23.65,1
27,130833.14,9,4,7.74,6,3,3,0.8777,272,17097.13,13.07,2
49,149679.82,2,1,17.82,3,3,2,0.743,167,11303.61,7.55,1
60,47602.03,7,5,9.04,4,8,4,0.5886,238,23733.12,49.86,0
47,20447.36,7,11,32.41,6,2,3,0.0696,135,17328.56,84.75,0
56,70510.85,7,9,19.11,4,2,1,0.3498,26,31356.05,44.47,0
48,32560.89,3,8,22.07,0,7,1,0.1017,133,34108.49,104.75,0
35,18027.5,7,8,32.84,1,0,2,0.34,81,28729.11,159.36,0
53,63657.62,1,5,20.91,3,10,4,0.1061,78,34745.25,54.58,0
19,120804.66,1,9,15.61,6,2,2,0.201,238,12323.3,10.2,2
31,91434.39,5,3,28.91,4,4,4,0.4196,348,31372.29,34.31,2
30,57225.03,2,3,18.29,7,7,2,0.5134,111,11681.69,20.41,1
46,103336.17,9,1,14.55,7,1,5,0.2454,14,4307.73,4.17,1
29,46322.45,7,9,26.7,6,11,5,0.7093,124,21823.8,47.11,0
56,16941.5,4,6,29.05,1,19,1,0.5813,55,16033.6,94.64,0
19,118187.71,4,2,28.75,1,3,4,0.6726,15,32275.13,27.31,0
49,99205.32,2,8,34.33,0,13,1,0.7095,118,17328.35,17.47,0
30,117910.85,5,9,28.6,1,0,4,0.7042,271,32481.61,27.55,1
63,20256.63,4,9,28.1,1,11,5,0.8926,83,2936.46,14.5,0
44,128011.15,1,2,30.72,5,1,2,0.2635,41,29101.81,22.73,1
66,98636.04,8,2,5.01,7,1,2,0.2931,207,26617.18,26.99,2
58,91058.37,3,7,15.87,2,1,4,0.1348,317,25255.24,27.74,2
34,99322.9,6,11,27.13,7,1,4,0.5833,123,12558.73,12.64,0
57,131698.49,4,4,22.99,7,1,4,0.4057,195,27474.84,20.86,2
48,94236.43,9,1,10.33,6,11,1,0.4966,247,17018.72,18.06,2
51,93428.3,7,8,14.11,7,11,4,0.2028,298,25089.08,26.85,2
41,148741.69,9,2,15.1,0,0,3,0.6342,174,19417.5,13.05,2
62,117158.57,3,3,22.03,0,0,4,0.6071,235,5678.9,4.85,2
52,74709.66,1,5,29.95,3,9,3,0.2883,53,2446.64,3.27,0
65,110498.6,5,3,32.97,1,2,2,0.4689,155,12943.3,11.71,1
23,67546.11,3,7,27.5,3,0,4,0.8549,348,32661.05,48.35,0
36,45898.19,6,7,30.29,5,3,6,0.7461,213,18634.78,40.6,0
47,95575.0,8,2,19.1,7,2,4,0.2542,66,28116.28,29.42,1
24,140304.58,4,7,16.69,4,1,4,0.841,336,20243.17,14.43,2
27,140433.84,5,11,16.78,1,6,0,0.1106,122,33535.1,23.88,2
58,61157.21,5,6,23.48,4,4,0,0.4225,244,13057.05,21.35,2
49,86236.46,4,10,8.73,7,0,5,0.1221,53,2185.36,2.53,2
51,43570.85,4,9,22.38,2,12,5,0.8818,250,27367.26,62.81,0
45,149410.2,4,9,24.95,5,4,3,0.0866,298,24749.89,16.57,2
32,147450.92,4,2,18.17,1,1,4,0.1861,10,18558.2,12.59,2
47,102683.71,4,7,33.6,3,1,4,0.8735,105,11558.42,11.26,1
54,123595.9,5,5,23.25,3,0,3,0.5739,210,6751.63,5.46,2
46,111538.52,2,6,11.6,1,2,1,0.7657,185,16983.21,15.23,1
39,95076.36,2,1,19.38,6,0,5,0.0648,22,23383.81,24.59,1
21,22201.98,9,7,25.26,3,2,1,0.4272,95,20345.25,91.64,0
37,76393.19,2,6,14.71,7,0,3,0.936,113,15424.67,20.19,0
49,106096.15,6,4,7.39,7,5,3,0.5718,195,18981.37,17.89,2
53,106466.77,2,1,22.5,6,7,4,0.8147,185,3956.83,3.72,1
67,65371.55,5,9,33.44,1,3,6,0.9172,254,24415.24,37.35,0
21,142128.42,4,4,19.55,0,5,1,0.6665,256,25752.11,18.12,2
44,37593.2,7,2,32.18,3,13,2,0.3449,25,598.55,1.59,0
34,82548.53,7,8,30.05,6,5,3,0.3277,102,9614.08,11.65,0
29,108269.34,6,2,9.42,1,2,1,0.1141,227,3405.67,3.15,2
39,109113.33,5,5,26.25,1,2,4,0.435,149,34938.48,32.02,1
34,102566.26,1,11,18.06,6,9,2,0.8739,12,20848.33,20.33,0
27,52163.91,3,6,12.51,3,0,3,0.4803,355,16407.69,31.45,2
18,36087.89,9,11,25.61,0,1,3,0.8699,327,16312.44,45.2,1
39,100851.94,1,8,27.28,3,4,4,0.7854,273,33774.13,33.49,1
43,95905.79,5,11,10.4,1,5,2,0.9358,301,23162.98,24.15,1
35,39213.06,2,1,32.43,0,7,3,0.9029,6,6069.35,15.48,0
67,110193.78,4,1,27.53,7,1,6,0.6858,63,15795.93,14.33,0
31,76448.22,1,4,33.0,4,0,1,0.8341,269,27142.05,35.5,1
64,105147.68,3,5,14.51,2,15,2,0.7233,95,14932.58,14.2,0
46,128044.56,7,9,33.18,3,0,4,0.6831,80,10971.76,8.57,1
29,37913.34,3,11,16.06,5,0,3,0.694,346,34694.32,91.51,1
53,17584.56,4,7,6.62,1,3,2,0.6989,266,32760.17,186.3,0
52,120178.85,2,7,27.89,0,8,2,0.3915,287,32966.3,27.43,2
69,97309.15,3,8,26.11,6,7,2,0.4312,346,4782.2,4.91,2
29,109451.34,9,5,22.94,7,13,1,0.3147,334,8352.08,7.63,2
24,128150.92,3,5,19.7,6,0,3,0.1834,248,15583.93,12.16,2
46,123379.48,5,1,5.96,6,2,3,0.4626,327,29158.1,23.63,2
28,144724.22,2,9,23.74,0,1,5,0.86,124,25841.6,17.86,0
50,87351.24,4,6,17.51,4,9,4,0.6361,52,29768.43,34.08,0
23,80946.91,7,9,21.81,3,3,2,0.1006,173,32242.56,39.83,1
64,69254.77,7,3,17.88,5,0,1,0.7801,353,27370.69,39.52,1
32,35748.29,3,5,33.98,7,6,3,0.8919,32,9309.6,26.04,0
49,92301.98,5,2,23.12,6,2,5,0.7965,301,10133.51,10.98,1
68,52396.69,1,10,27.48,0,3,6,0.7048,6,12466.57,23.79,0
28,139376.51,1,5,33.09,6,11,3,0.1851,179,10747.02,7.71,1
40,93730.76,5,8,22.75,4,1,5,0.3641,172,8868.64,9.46,1
43,95033.42,9,11,5.36,1,1,7,0.5588,23,26386.51,27.77,1
51,62914.83,1,2,6.03,6,1,1,0.1192,96,1382.89,2.2,2
63,22018.56,1,8,26.07,4,2,3,0.1456,308,25548.1,116.03,0
51,19285.41,4,4,13.37,3,0,5,0.8908,207,28860.02,149.65,0
46,72150.24,4,10,22.38,7,5,3,0.6824,26,2498.33,3.46,0
21,26416.33,2,10,11.07,7,1,2,0.2976,161,2352.28,8.9,1
34,96924.34,9,1,13.11,6,13,7,0.3446,19,10134.14,10.46,0
52,133931.36,9,5,20.14,4,1,2,0.396,25,7449.08,5.56,1
30,134193.5,2,1,34.27,0,1,5,0.1176,249,20423.45,15.22,2
58,103971.13,9,7,23.49,0,1,3,0.7153,178,23705.71,22.8,1
56,43516.3,6,8,33.08,2,7,3,0.2092,127,22268.14,51.17,0
32,131504.57,8,3,33.78,4,2,4,0.7746,189,12635.69,9.61,1
46,134622.61,4,3,11.24,1,8,3,0.8113,313,17544.24,13.03,2
46,41548.23,2,7,14.34,6,7,4,0.6246,73,22471.68,54.09,0
28,114552.52,2,4,28.1,5,13,6,0.7429,298,4356.03,3.8,1
69,53680.14,9,3,31.0,5,7,1,0.2047,343,8187.01,15.25,2
49,123356.44,1,8,20.58,3,0,3,0.5683,164,31189.27,25.28,1
19,149627.12,7,3,34.8,2,9,1,0.6591,54,12112.96,8.1,1
64,19053.51,3,7,5.35,4,13,2,0.6454,186,28080.24,147.38,0
31,136144.39,3,2,13.99,1,25,5,0.1556,300,8934.44,6.56,2
37,99055.12,2,11,23.69,2,0,6,0.3599,353,1649.08,1.66,2
39,146406.65,6,11,19.08,0,4,3,0.3425,146,17613.94,12.03,2
28,77776.28,2,1,8.5,3,1,1,0.5653,23,31258.38,40.19,0
44,129397.37,4,6,16.03,6,1,7,0.7387,145,28711.1,22.19,1
20,23423.2,9,8,5.76,6,6,4,0.5635,77,9002.28,38.43,0
34,60262.67,9,1,24.28,6,19,4,0.7293,247,31865.76,52.88,0
61,24047.23,6,10,31.78,4,4,0,0.1391,266,16894.11,70.25,0
45,146671.32,4,9,31.55,5,9,2,0.8403,268,1905.17,1.3,1
46,125291.48,7,3,25.99,1,0,3,0.533,148,1171.78,0.94,2
38,130093.9,1,3,18.97,6,0,2,0.0837,200,17081.96,13.13,2
64,141625.31,4,4,20.36,6,4,3,0.6289,151,19212.04,13.57,1
33,26488.97,5,11,9.11,0,2,0,0.5156,299,2980.97,11.25,2
54,67055.67,8,1,15.23,7,11,3,0.2483,31,32293.97,48.16,0
37,24589.71,2,9,10.63,2,1,3,0.738,64,25193.95,102.46,0
23,43457.07,5,11,29.64,6,2,5,0.8902,57,28084.63,64.63,0
36,45964.38,6,3,32.44,3,3,2,0.3404,154,20524.01,44.65,0
22,78329.47,5,10,21.11,2,1,0,0.4945,112,23291.33,29.74,0
20,51255.89,9,4,26.83,5,11,1,0.1654,323,13697.54,26.72,1
18,28632.04,1,1,8.64,2,3,3,0.8868,64,23839.54,83.26,0
55,37611.3,3,4,23.26,1,2,2,0.3369,263,34240.76,91.04,0
32,34882.2,2,1,26.08,0,9,5,0.2253,286,22740.51,65.19,1
51,146365.37,3,5,18.58,4,1,3,0.4806,24,12088.85,8.26,1
52,117504.49,9,5,12.3,1,8,3,0.089,171,10126.32,8.62,2
66,145647.8,9,11,31.32,5,0,5,0.2776,30,33724.44,23.15,0
42,74364.97,2,7,27.29,3,1,2,0.1109,9,6638.08,8.93,1
41,52579.75,3,8,32.0,5,15,2,0.1646,8,28255.64,53.74,0
29,122769.58,4,4,29.55,5,9,2,0.1509,32,16391.13,13.35,1
35,59044.28,9,7,34.71,2,2,2,0.8352,351,15642.84,26.49,1
32,55416.76,3,4,10.77,3,5,3,0.8874,224,26214.32,47.3,0
61,46388.31,7,3,7.6,1,14,2,0.4771,49,5351.74,11.54,0
33,32506.66,3,6,15.11,5,1,5,0.6174,217,16427.1,50.53,0
44,49622.51,7,4,8.87,1,0,4,0.6763,57,1447.01,2.92,1
25,62968.17,7,3,20.69,6,3,1,0.4022,158,23530.16,37.37,1
63,105989.22,9,9,23.99,6,0,3,0.3832,207,2231.53,2.11,2
42,23446.25,2,5,22.35,6,1,3,0.658,326,3237.65,13.81,1
34,43418.44,6,7,12.78,4,11,3,0.389,16,29599.96,68.17,0
46,124218.19,9,6,32.26,2,0,1,0.5729,73,15614.84,12.57,0
25,34834.46,2,10,5.64,1,8,3,0.5137,232,7193.95,20.65,2
32,61257.09,2,5,15.44,6,3,2,0.522,126,20821.94,33.99,0
44,131728.95,5,7,26.57,6,4,6,0.7964,338,18271.06,13.87,2
63,35914.92,8,11,28.01,3,5,4,0.6837,20,14499.61,40.37,0
67,26169.47,9,6,17.48,5,2,3,0.9146,62,31708.51,121.17,0
69,80412.63,2,10,5.51,6,0,1,0.7619,335,26281.14,32.68,2
24,55826.63,5,2,23.54,4,0,5,0.1812,69,5475.43,9.81,1
20,91060.13,7,3,6.89,3,7,5,0.7146,235,20062.96,22.03,1
46,123513.66,6,2,8.24,2,1,6,0.6491,16,3288.29,2.66,1
61,33515.05,6,3,24.51,7,0,5,0.6314,126,8713.96,26.0,0
41,93394.38,7,1,14.37,7,19,5,0.4827,229,31863.14,34.12,1
20,83243.68,3,8,15.44,4,19,2,0.1062,230,16280.38,19.56,1
37,34450.64,3,6,19.6,4,2,4,0.9063,130,31245.29,90.7,0
63,99239.8,9,2,34.36,4,0,4,0.8167,153,5976.76,6.02,1
32,51941.46,8,8,33.96,5,6,2,0.4881,233,7345.89,14.14,1
42,80857.63,5,6,17.49,7,8,3,0.1927,35,12478.3,15.43,1
47,26106.76,6,7,12.96,6,0,5,0.792,15,12948.13,49.6,0
31,77043.85,1,11,14.08,0,0,0,0.4376,59,26135.65,33.92,1
24,56372.57,1,1,13.06,4,8,3,0.4011,191,21059.49,37.36,1
34,126021.46,4,7,20.97,3,12,1,0.6488,212,19453.08,15.44,1
61,22692.13,2,3,23.21,7,7,3,0.7328,260,21162.67,93.26,0
37,71511.98,7,11,19.66,3,1,1,0.1066,162,25680.26,35.91,1
53,76888.24,2,8,17.24,2,2,2,0.7408,134,31270.02,40.67,0
26,112875.82,2,6,11.34,1,4,4,0.7105,63,14632.95,12.96,1
55,92528.82,5,4,19.48,1,0,3,0.5803,200,28141.82,30.41,1
65,105073.67,4,11,15.23,0,1,3,0.3546,81,17429.37,16.59,2
39,119901.65,8,8,21.25,5,1,2,0.1983,94,25328.32,21.12,1
19,131397.4,4,9,25.26,6,3,2,0.1424,359,30643.87,23.32,2
41,57373.19,6,10,24.0,5,3,4,0.0511,86,1321.08,2.3,1
25,87633.07,5,2,18.87,6,8,1,0.2358,191,19222.72,21.94,2
28,128414.59,2,6,21.68,4,6,4,0.4202,331,34630.45,26.97,2
30,148575.9,8,5,13.55,7,12,2,0.2693,273,17468.61,11.76,2
34,135085.11,2,5,5.73,6,8,2,0.3281,84,30277.77,22.41,1
25,65148.08,9,10,23.75,7,1,3,0.4014,150,6669.31,10.24,1
38,41347.48,9,11,12.58,0,2,2,0.3274,134,21229.19,51.34,0
35,81067.99,3,3,25.07,2,3,4,0.7022,19,30486.65,37.61,0
47,115121.6,4,8,27.41,2,0,0,0.4926,124,15217.35,13.22,1
35,81496.82,8,8,32.48,1,11,1,0.0674,7,17137.93,21.03,1
63,80229.42,9,5,33.74,2,0,5,0.254,9,3054.22,3.81,0
64,128161.11,3,8,5.32,4,1,3,0.6887,249,1667.59,1.3,2
48,63789.51,5,10,34.71,3,4,3,0.3208,71,16511.05,25.88,0
55,131072.28,8,8,25.49,2,3,1,0.8781,251,29552.94,22.55,1
49,69918.65,3,3,24.31,0,5,1,0.6914,95,32610.08,46.64,1
28,59311.47,7,2,5.46,4,3,4,0.3109,183,23121.12,38.98,2
62,76288.64,8,9,30.84,2,1,4,0.5148,65,28958.67,37.96,0
42,117930.34,3,2,9.36,5,1,6,0.6505,237,25772.92,21.85,2
50,32010.27,2,9,30.12,6,11,1,0.224,358,24611.71,76.89,1
55,41516.59,7,4,5.47,2,1,2,0.2716,181,26962.35,64.94,2
58,143445.05,9,2,24.38,5,1,8,0.5064,172,17784.54,12.4,2
25,38691.37,1,10,18.04,4,2,2,0.8824,203,16136.25,41.71,1
28,91643.19,3,1,11.02,2,0,4,0.3596,65,5738.19,6.26,1
39,93207.45,5,4,8.23,5,3,5,0.4119,88,29564.77,31.72,1
68,81099.3,3,9,18.2,3,5,3,0.2216,79,1752.56,2.16,1
41,102040.61,1,9,8.7,7,7,4,0.5839,316,9507.06,9.32,2
58,46026.61,7,4,19.59,1,6,2,0.7161,31,18293.08,39.74,0
34,89609.41,7,9,23.76,4,0,1,0.4466,248,34011.61,37.96,2
29,65243.39,8,6,29.82,5,3,2,0.7252,328,27551.86,42.23,1
63,104325.08,5,1,25.36,0,0,1,0.3223,121,13029.76,12.49,1
49,34065.18,5,10,6.96,7,0,3,0.6863,328,25045.4,73.52,0
32,92068.45,5,6,14.22,2,2,0,0.2825,185,32611.65,35.42,2
33,40011.5,1,9,13.64,5,1,6,0.7526,267,18953.14,47.37,1
39,52616.81,5,2,32.45,7,5,3,0.7976,119,16275.52,30.93,0
45,44525.82,6,6,31.03,6,6,2,0.768,271,19444.17,43.67,0
37,39683.1,1,2,16.1,7,11,5,0.2439,43,11041.25,27.82,0
50,126470.98,7,4,7.13,5,7,6,0.6748,82,31775.74,25.12,1
27,53570.52,1,8,31.82,5,0,2,0.5347,107,27945.41,52.17,0
57,140161.71,2,7,31.65,6,2,2,0.9374,17,24750.85,17.66,0
49,145940.08,2,11,30.64,1,1,4,0.3754,307,20700.4,14.18,2
67,92120.16,5,9,30.35,7,2,3,0.7441,54,33937.72,36.84,0
50,34305.15,7,7,19.41,6,0,2,0.3831,259,10560.16,30.78,2
19,65564.01,1,1,10.32,6,0,3,0.4072,352,10053.1,15.33,2
50,122693.86,1,2,19.32,7,3,4,0.1499,254,8626.41,7.03,2
50,64597.75,1,6,19.84,0,6,1,0.2657,77,26013.8,40.27,1
58,26747.32,6,7,19.7,6,6,1,0.198,202,27945.54,104.48,0
30,90165.96,2,3,21.16,0,2,2,0.1933,258,20979.57,23.27,2
47,129091.31,1,9,12.73,3,3,8,0.0581,304,22889.03,17.73,2
50,122450.06,6,7,15.99,7,3,6,0.7644,227,12343.83,10.08,2
30,38641.62,2,6,18.03,6,5,3,0.4711,65,1583.56,4.1,0
69,105823.22,6,6,8.93,1,0,7,0.7738,162,9026.53,8.53,1
43,44768.08,8,1,18.66,6,6,4,0.6013,347,20533.75,45.87,1
39,44458.02,2,5,29.31,5,4,3,0.7982,207,28490.06,64.08,0
56,132999.69,9,10,29.84,4,1,5,0.5034,272,27246.39,20.49,2
19,48705.31,8,3,17.35,1,0,6,0.1346,40,6446.16,13.24,0
55,50538.39,1,7,20.56,6,0,3,0.6051,260,1990.33,3.94,2
56,15088.21,7,10,6.01,1,3,3,0.66,28,29799.49,197.5,0
43,132540.32,6,3,25.23,7,7,3,0.6139,170,2830.51,2.14,1
63,122000.3,6,5,17.14,0,2,3,0.7712,33,13887.23,11.38,0
67,99689.41,6,7,18.36,3,2,2,0.7083,356,3479.05,3.49,2
32,116285.88,6,3,31.21,3,13,2,0.4394,319,19828.9,17.05,2
51,35526.56,7,10,18.86,7,1,2,0.7872,58,12844.11,36.15,0
59,76873.69,3,2,5.64,7,0,2,0.6726,289,7246.78,9.43,2
61,62414.62,6,6,11.82,1,2,1,0.1583,303,20911.83,33.5,2
66,27659.83,3,8,19.27,7,6,6,0.5359,90,12846.03,46.44,0
57,80627.62,7,4,17.73,1,4,4,0.7057,354,6004.23,7.45,2
28,139299.85,7,9,30.81,7,2,2,0.548,129,24563.01,17.63,1
20,20407.98,8,8,21.26,6,16,2,0.9041,212,29320.93,143.67,0
23,54347.22,2,7,25.69,7,6,1,0.1413,170,9726.24,17.9,1
26,43018.03,9,7,19.08,2,0,3,0.7001,52,6687.59,15.55,0
23,47149.8,5,3,18.19,5,6,3,0.792,161,2818.76,5.98,1
26,137638.66,9,6,18.39,0,0,3,0.6824,271,18570.99,13.49,2
56,78189.32,5,5,17.33,5,5,4,0.397,284,29129.02,37.25,1
48,77950.42,7,1,21.16,4,1,6,0.3969,10,8927.49,11.45,0
49,117677.71,9,11,12.51,4,5,2,0.5779,87,16230.19,13.79,1
58,35856.45,4,3,31.73,3,1,2,0.4074,124,5795.96,16.16,1
67,80780.82,2,1,14.99,0,10,2,0.8449,267,14266.19,17.66,1
29,73048.0,9,4,9.43,5,2,4,0.1489,130,737.49,1.01,2
25,95582.94,2,10,7.9,3,4,1,0.6252,308,31893.37,33.37,2
25,149940.29,3,3,5.4,4,1,3,0.1707,220,23744.7,15.84,2
67,118875.6,2,11,17.69,1,12,4,0.5361,33,11781.92,9.91,0
45,68711.87,3,4,10.63,0,7,4,0.694,274,30865.7,44.92,1
37,126719.66,6,9,5.65,0,1,5,0.199,30,6565.95,5.18,2
64,38045.63,3,3,20.6,7,14,3,0.6836,12,2939.93,7.73,0
24,19112.6,8,6,25.4,7,2,2,0.176,199,33003.23,172.68,0
28,42600.53,6,6,7.57,5,5,2,0.6085,85,10953.79,25.71,0
37,60955.56,7,7,18.83,7,6,4,0.505,327,32771.87,53.76,1
33,83928.4,1,9,27.31,7,0,2,0.3183,41,22388.93,26.68,1
21,98042.43,3,7,34.57,6,15,4,0.1504,263,34305.49,34.99,1
23,137931.77,3,1,25.02,2,2,0,0.7123,118,26419.34,19.15,1
39,83830.29,2,8,12.35,5,1,2,0.3936,299,3870.84,4.62,2
43,82672.21,7,5,26.5,7,9,2,0.1279,207,29857.56,36.12,2
20,21782.81,9,9,22.94,1,6,3,0.7455,19,5346.17,24.54,0
58,19713.06,4,10,11.35,6,0,0,0.2596,160,24288.48,123.21,0
59,89406.59,5,5,30.53,6,0,3,0.7128,90,17614.18,19.7,1
31,74154.11,3,5,17.82,6,6,4,0.5584,145,24828.83,33.48,1
28,128289.35,9,2,33.86,1,0,3,0.2251,102,26821.64,20.91,1
35,36691.74,4,11,26.69,3,12,6,0.1188,190,28167.55,76.77,0
29,18371.17,5,3,24.34,0,6,2,0.5839,347,29257.31,159.26,0
40,75620.23,1,10,26.85,3,2,5,0.0727,194,29683.41,39.25,1
29,47059.61,2,9,19.34,1,2,4,0.1089,87,14557.59,30.93,1
30,21697.94,9,7,20.16,2,3,1,0.682,305,31145.14,143.54,0
42,112820.77,2,1,30.54,0,2,6,0.535,185,25241.39,22.37,1
62,30065.05,5,3,25.43,1,7,4,0.3437,354,29396.19,97.78,0
68,97123.13,8,2,31.92,2,18,5,0.5353,110,34623.86,35.65,0
36,52941.72,3,1,31.72,5,4,3,0.5825,215,4251.23,8.03,1
63,38421.97,6,9,34.29,4,2,3,0.5588,334,13096.17,34.09,1
53,66266.46,4,8,26.01,6,1,2,0.6283,254,28267.84,42.66,0
62,123195.18,7,5,20.07,7,5,3,0.8963,77,3203.36,2.6,1
25,67932.63,3,11,9.99,1,5,3,0.3999,166,19019.18,28.0,2
46,116353.9,6,2,26.16,4,5,1,0.321,138,30072.25,25.85,2
49,31940.65,9,1,13.75,3,0,6,0.0846,245,860.9,2.7,1
68,119324.14,1,7,13.49,4,11,1,0.1824,83,32895.26,27.57,1
61,46986.0,3,11,12.15,1,2,2,0.1456,63,34239.44,72.87,0
35,106448.07,2,11,31.25,4,6,5,0.3519,130,11415.38,10.72,1
23,91380.51,8,2,31.04,6,7,2,0.599,16,26884.33,29.42,0
35,140434.54,7,1,23.93,0,5,5,0.0917,32,4625.73,3.29,1
36,67288.54,2,2,19.19,1,2,2,0.7049,212,27095.68,40.27,0
39,23932.3,6,7,25.16,2,4,2,0.4077,227,16956.95,70.85,0
54,17585.99,3,7,23.22,4,0,2,0.9172,317,30137.5,171.37,0
